post_id,title,date,year,week,broker,post_url,pdf_url,has_pdf,local_path,file_size_bytes,download_status
939483,Fearnleys Week 33 2022,2022-08-18,2022,W33,Fearnleys,https://www.hellenicshippingnews.com/fearnleys-week-33-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/Fearnleys-Weekly-Report.pdf,True,reports/shipbrokers\fearnleys\2022\fearnleys_2022_W33_Fearnleys-Weekly-Report.pdf,121852.0,downloaded
939321,Xclusiv Shipbrokers Weekly 16th August 2022,2022-08-17,2022,,Xclusiv Shipbrokers,https://www.hellenicshippingnews.com/xclusiv-shipbrokers-weekly-16th-august-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/xclusiv_weekly_2022_08_16.pdf,True,reports/shipbrokers\xclusiv\2022\xclusiv_2022_xclusiv_weekly_2022_08_16.pdf,1423685.0,downloaded
939095,Gibson tanker report – Turbulent Takeoff,2022-08-15,2022,,Gibson Shipbrokers,https://www.hellenicshippingnews.com/gibson-tanker-report-turbulent-takeoff/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/2022-08-12-Turbulent-Takeoff.pdf,True,reports/shipbrokers\gibson\2022\gibson_2022_2022-08-12-Turbulent-Takeoff.pdf,914852.0,downloaded
939194,SSY PACIFIC CAPESIZE INDEX 15 AUGUST 2022,2022-08-15,2022,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-pacific-capesize-index-15-august-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/P20220815.pdf,True,reports/shipbrokers\ssy\2022\ssy_2022_P20220815.pdf,207263.0,downloaded
939195,SSY ATLANTIC CAPESIZE INDEX 15 AUGUST 2022,2022-08-15,2022,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-atlantic-capesize-index-15-august-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/A20220815.pdf,True,reports/shipbrokers\ssy\2022\ssy_2022_A20220815.pdf,208647.0,downloaded
939085,"Affinity Tanker Weekly, 12 August 2022",2022-08-13,2022,,Affinity Research,https://www.hellenicshippingnews.com/affinity-tanker-weekly-12-august-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/Affinity-Tanker-Weekly-12.08.2022-HSN.pdf,True,reports/shipbrokers\affinity\2022\affinity_2022_Affinity-Tanker-Weekly-12.08.2022-HSN.pdf,194841.0,downloaded
939177,"Advanced Shipping &#038; Trading – WEEKLY SHIPPING MARKET REPORT WEEK 32, 2022",2022-08-13,2022,W32,Advanced Shipping & Trading,https://www.hellenicshippingnews.com/advanced-shipping-trading-weekly-shipping-market-report-week-32-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/ADVANCED-MARKET-REPORT-WEEK-32.pdf,True,reports/shipbrokers\advanced_shipping\2022\advanced_shipping_2022_W32_ADVANCED-MARKET-REPORT-WEEK-32.pdf,1062734.0,downloaded
939171,Golden Destiny Market Report Special Edition: Week 32 2022,2022-08-12,2022,W32,Golden Destiny,https://www.hellenicshippingnews.com/golden-destiny-market-report-special-edition-week-32-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/Special-Edition-Weekly-SP-Market-Trends-Week-ending-August-12th-2022-Week-32-Report-No-32.22.pdf,True,reports/shipbrokers\golden_destiny\2022\golden_destiny_2022_W32_Special-Edition-Weekly-SP-Market-Trends-Week-ending-August-12th-2022-Week-32-Report-No-32.22.pdf,339359.0,downloaded
939178,Seasure Market Report 12 August 2022,2022-08-12,2022,,Other Broker,https://www.hellenicshippingnews.com/seasure-market-report-12-august-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/12-August-2022.pdf,True,reports/shipbrokers\other\2022\other_2022_12-August-2022.pdf,221918.0,downloaded
939173,Golden Destiny Market Report Week 32 2022,2022-08-12,2022,W32,Golden Destiny,https://www.hellenicshippingnews.com/golden-destiny-market-report-week-32-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/Weekly-SP-Market-Report-Week-ending-August-12th-2022-Week-32-Report-No-32.22.pdf,True,reports/shipbrokers\golden_destiny\2022\golden_destiny_2022_W32_Weekly-SP-Market-Report-Week-ending-August-12th-2022-Week-32-Report-No-32.22.pdf,550755.0,downloaded
938729,Fearnleys Week 32 2022,2022-08-11,2022,W32,Fearnleys,https://www.hellenicshippingnews.com/fearnleys-week-32-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/Fearnleys-Weekly-Report-Week-32-2022.pdf,True,reports/shipbrokers\fearnleys\2022\fearnleys_2022_W32_Fearnleys-Weekly-Report-Week-32-2022.pdf,607193.0,downloaded
938573,Intermodal Weekly Market Report Week 31 2022 Broker’s Insight,2022-08-10,2022,W31,Intermodal Shipbrokers,https://www.hellenicshippingnews.com/intermodal-weekly-market-report-week-31-2022-brokers-insight/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/Intermodal-Report-Week-31-2022.pdf,True,reports/shipbrokers\intermodal\2022\intermodal_2022_W31_Intermodal-Report-Week-31-2022.pdf,1834455.0,downloaded
938654,Allied Shipbroking – Weekly SnP Statistics Report Week 31 2022,2022-08-10,2022,W31,Allied Shipbroking,https://www.hellenicshippingnews.com/allied-shipbroking-weekly-snp-statistics-report-week-31-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/ALLIED-SnP-Statistics-Week-31-07_08_2022.pdf,True,reports/shipbrokers\allied\2022\allied_2022_W31_ALLIED-SnP-Statistics-Week-31-07_08_2022.pdf,1793043.0,downloaded
938497,Allied’s Weekly Market Report – Week 31 2022,2022-08-09,2022,W31,Allied Shipbroking,https://www.hellenicshippingnews.com/allieds-weekly-market-report-week-31-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/ALLIED-Weekly-Market-Report_07_08_2022_compressed.pdf,True,reports/shipbrokers\allied\2022\allied_2022_W31_ALLIED-Weekly-Market-Report_07_08_2022_compressed.pdf,1657271.0,downloaded
938423,Xclusiv Shipbrokers Weekly 8th August 2022,2022-08-09,2022,,Xclusiv Shipbrokers,https://www.hellenicshippingnews.com/xclusiv-shipbrokers-weekly-8th-august-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/xclusiv_weekly_2022_08_08.pdf,True,reports/shipbrokers\xclusiv\2022\xclusiv_2022_xclusiv_weekly_2022_08_08.pdf,1470453.0,downloaded
938297,Star Asia Shipbroking Weekly Market report – Week 31,2022-08-08,2022,W31,Star Asia Shipbroking,https://www.hellenicshippingnews.com/star-asia-shipbroking-weekly-market-report-week-31/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/Market-report-Week-31_.pdf,True,reports/shipbrokers\star_asia\2022\star_asia_2022_W31_Market-report-Week-31_.pdf,1794172.0,downloaded
938102,Gibson tanker report – Headwinds &#038; Tailwinds,2022-08-08,2022,,Gibson Shipbrokers,https://www.hellenicshippingnews.com/gibson-tanker-report-headwinds-tailwinds/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/2022-08-05-Headwinds-and-Tailwinds.pdf,True,reports/shipbrokers\gibson\2022\gibson_2022_2022-08-05-Headwinds-and-Tailwinds.pdf,908755.0,downloaded
938302,Golden Destiny Market Report Week 31 2022,2022-08-08,2022,W31,Golden Destiny,https://www.hellenicshippingnews.com/golden-destiny-market-report-week-31-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/Weekly-SP-Market-Report-Week-ending-August-5th-2022-Week-31-Report-No-31.22.pdf,True,reports/shipbrokers\golden_destiny\2022\golden_destiny_2022_W31_Weekly-SP-Market-Report-Week-ending-August-5th-2022-Week-31-Report-No-31.22.pdf,1144683.0,downloaded
938351,SSY ATLANTIC CAPESIZE INDEX 08 AUGUST 2022,2022-08-08,2022,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-atlantic-capesize-index-08-august-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/A20220808.pdf,True,reports/shipbrokers\ssy\2022\ssy_2022_A20220808.pdf,208661.0,downloaded
938350,SSY PACIFIC CAPESIZE INDEX 08 AUGUST 2022,2022-08-08,2022,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-pacific-capesize-index-08-august-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/P20220808.pdf,True,reports/shipbrokers\ssy\2022\ssy_2022_P20220808.pdf,207716.0,downloaded
938106,"Affinity Tanker Weekly, 05 August 2022",2022-08-06,2022,,Affinity Research,https://www.hellenicshippingnews.com/affinity-tanker-weekly-05-august-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/Affinity-Tanker-Weekly-05.08.2022-HSN.pdf,True,reports/shipbrokers\affinity\2022\affinity_2022_Affinity-Tanker-Weekly-05.08.2022-HSN.pdf,192775.0,downloaded
938100,Seasure Market Report 05 August 2022,2022-08-05,2022,,Other Broker,https://www.hellenicshippingnews.com/seasure-market-report-05-august-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/05-August-2022.pdf,True,reports/shipbrokers\other\2022\other_2022_05-August-2022.pdf,221557.0,downloaded
938425,Golden Destiny Market Report Week 31 2022,2022-08-05,2022,W31,Golden Destiny,https://www.hellenicshippingnews.com/golden-destiny-market-report-week-31-2022-2/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/Weekly-SP-Market-Report-Week-ending-August-5th-2022-Week-31-Report-No-31.22-1.pdf,True,reports/shipbrokers\golden_destiny\2022\golden_destiny_2022_W31_Weekly-SP-Market-Report-Week-ending-August-5th-2022-Week-31-Report-No-31.22-1.pdf,1144683.0,downloaded
937716,Fearnleys Week 31 2022,2022-08-04,2022,W31,Fearnleys,https://www.hellenicshippingnews.com/fearnleys-week-31-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/Fearnleys-Weekly-Report-Week-31-2022.pdf,True,reports/shipbrokers\fearnleys\2022\fearnleys_2022_W31_Fearnleys-Weekly-Report-Week-31-2022.pdf,610664.0,downloaded
937624,Allied Shipbroking – Weekly SnP Statistics Report Week 30 2022,2022-08-03,2022,W30,Allied Shipbroking,https://www.hellenicshippingnews.com/allieds-weekly-market-report-week-30-2022-2/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/ALLIED-SnP-Statistics-Week-30-31_07_2022.pdf,True,reports/shipbrokers\allied\2022\allied_2022_W30_ALLIED-SnP-Statistics-Week-30-31_07_2022.pdf,1773687.0,downloaded
937626,Intermodal Weekly Market Report Week 30 2022 Broker’s Insight,2022-08-03,2022,W30,Intermodal Shipbrokers,https://www.hellenicshippingnews.com/intermodal-weekly-market-report-week-30-2022-brokers-insight/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/Intermodal-Report-Week-30-2022.pdf,True,reports/shipbrokers\intermodal\2022\intermodal_2022_W30_Intermodal-Report-Week-30-2022.pdf,1894836.0,downloaded
937542,"Banchero Costa Weekly Market Report, Week 30 2022",2022-08-02,2022,W30,Banchero Costa,https://www.hellenicshippingnews.com/banchero-costa-weekly-market-report-week-30-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/Bancosta-Weekly-2022-30.pdf,True,reports/shipbrokers\banchero_costa\2022\banchero_costa_2022_W30_Bancosta-Weekly-2022-30.pdf,494735.0,downloaded
937433,Allied’s Weekly Market Report – Week 30 2022,2022-08-02,2022,W30,Allied Shipbroking,https://www.hellenicshippingnews.com/allieds-weekly-market-report-week-30-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/ALLIED-Weekly-Market-Report_31_07_2022.pdf,True,reports/shipbrokers\allied\2022\allied_2022_W30_ALLIED-Weekly-Market-Report_31_07_2022.pdf,2049172.0,downloaded
937348,Xclusiv Shipbrokers Weekly 1st August 2022,2022-08-02,2022,,Xclusiv Shipbrokers,https://www.hellenicshippingnews.com/xclusiv-shipbrokers-weekly-1st-august-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/xclusiv_weekly_2022_08_01.pdf,True,reports/shipbrokers\xclusiv\2022\xclusiv_2022_xclusiv_weekly_2022_08_01.pdf,1471744.0,downloaded
937275,Star Asia Shipbroking Weekly Market report – Week 30,2022-08-01,2022,W30,Star Asia Shipbroking,https://www.hellenicshippingnews.com/star-asia-shipbroking-weekly-market-report-week-30/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/Market-report-Week-30_compressed.pdf,True,reports/shipbrokers\star_asia\2022\star_asia_2022_W30_Market-report-Week-30_compressed.pdf,1830390.0,downloaded
937141,Gibson tanker report – Asset Play,2022-08-01,2022,,Gibson Shipbrokers,https://www.hellenicshippingnews.com/gibson-tanker-report-asset-play/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/2022-07-29-Asset-Play.pdf,True,reports/shipbrokers\gibson\2022\gibson_2022_2022-07-29-Asset-Play.pdf,913559.0,downloaded
937287,SSY PACIFIC CAPESIZE INDEX 01 AUGUST 2022,2022-08-01,2022,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-pacific-capesize-index-01-august-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/P20220801.pdf,True,reports/shipbrokers\ssy\2022\ssy_2022_P20220801.pdf,207790.0,downloaded
937290,SSY ATLANTIC CAPESIZE INDEX 01 AUGUST 2022,2022-08-01,2022,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-atlantic-capesize-index-01-august-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/A20220801.pdf,True,reports/shipbrokers\ssy\2022\ssy_2022_A20220801.pdf,208640.0,downloaded
937360,Golden Destiny Market Report Special Edition: Week 30 2022,2022-08-01,2022,W30,Golden Destiny,https://www.hellenicshippingnews.com/golden-destiny-market-report-special-edition-week-30-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/Special-Edition-Weekly-SP-Market-Trends-Week-ending-July-29th-2022-Week-30-Report-No-30.22-1.pdf,True,reports/shipbrokers\golden_destiny\2022\golden_destiny_2022_W30_Special-Edition-Weekly-SP-Market-Trends-Week-ending-July-29th-2022-Week-30-Report-No-30.22-1.pdf,1077874.0,downloaded
937356,Golden Destiny Market Report Week 30 2022,2022-08-01,2022,W30,Golden Destiny,https://www.hellenicshippingnews.com/golden-destiny-market-report-week-30-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/08/Weekly-SP-Market-Report-Week-ending-July-29th-2022-Week-30-Report-No-30.22.pdf,True,reports/shipbrokers\golden_destiny\2022\golden_destiny_2022_W30_Weekly-SP-Market-Report-Week-ending-July-29th-2022-Week-30-Report-No-30.22.pdf,1128644.0,downloaded
937017,"Affinity Tanker Weekly, 29 July 2022",2022-07-30,2022,,Affinity Research,https://www.hellenicshippingnews.com/affinity-tanker-weekly-29-july-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/Affinity-Tanker-Weekly-29.07.2022-HSN.pdf,True,reports/shipbrokers\affinity\2022\affinity_2022_Affinity-Tanker-Weekly-29.07.2022-HSN.pdf,183477.0,downloaded
937104,"Advanced Shipping &#038; Trading – WEEKLY SHIPPING MARKET REPORT WEEK 30, 2022",2022-07-30,2022,W30,Advanced Shipping & Trading,https://www.hellenicshippingnews.com/advanced-shipping-trading-weekly-shipping-market-report-week-30-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/ADVANCED-MARKET-REPORT-WEEK-30.pdf,True,reports/shipbrokers\advanced_shipping\2022\advanced_shipping_2022_W30_ADVANCED-MARKET-REPORT-WEEK-30.pdf,1110783.0,downloaded
937013,Seasure Market Report 29 July 2022,2022-07-29,2022,,Other Broker,https://www.hellenicshippingnews.com/seasure-market-report-29-july-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/29-July-2022.pdf,True,reports/shipbrokers\other\2022\other_2022_29-July-2022.pdf,217029.0,downloaded
936650,Fearnleys Week 30 2022,2022-07-28,2022,W30,Fearnleys,https://www.hellenicshippingnews.com/fearnleys-week-30-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/Fearnleys-Weekly-Report-Week-30-2022.pdf,True,reports/shipbrokers\fearnleys\2022\fearnleys_2022_W30_Fearnleys-Weekly-Report-Week-30-2022.pdf,605682.0,downloaded
936476,Intermodal Weekly Market Report Week 29 2022 Broker’s Insight,2022-07-27,2022,W29,Intermodal Shipbrokers,https://www.hellenicshippingnews.com/intermodal-weekly-market-report-week-29-2022-brokers-insight/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/Intermodal-Report-Week-29-2022.pdf,True,reports/shipbrokers\intermodal\2022\intermodal_2022_W29_Intermodal-Report-Week-29-2022.pdf,1941199.0,downloaded
936540,Allied Shipbroking – Weekly SnP Statistics Report Week 29 2022,2022-07-27,2022,W29,Allied Shipbroking,https://www.hellenicshippingnews.com/allied-shipbroking-weekly-snp-statistics-report-week-29-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/ALLIED-SnP-Statistics-Week-29-24_07_2022.pdf,True,reports/shipbrokers\allied\2022\allied_2022_W29_ALLIED-SnP-Statistics-Week-29-24_07_2022.pdf,1772390.0,downloaded
936363,"Banchero Costa Weekly Market Report, Week 29 2022",2022-07-26,2022,W29,Banchero Costa,https://www.hellenicshippingnews.com/banchero-costa-weekly-market-report-week-28-2022-2/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/Bancosta-Weekly-2022-29.pdf,True,reports/shipbrokers\banchero_costa\2022\banchero_costa_2022_W29_Bancosta-Weekly-2022-29.pdf,499504.0,downloaded
936360,Allied’s Weekly Market Report – Week 29 2022,2022-07-26,2022,W29,Allied Shipbroking,https://www.hellenicshippingnews.com/allieds-weekly-market-report-week-29-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/ALLIED-Weekly-Market-Report_24_07_2022.pdf,True,reports/shipbrokers\allied\2022\allied_2022_W29_ALLIED-Weekly-Market-Report_24_07_2022.pdf,2001941.0,downloaded
936274,Xclusiv Shipbrokers Weekly 25th July 2022,2022-07-26,2022,,Xclusiv Shipbrokers,https://www.hellenicshippingnews.com/xclusiv-shipbrokers-weekly-25th-july-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/xclusiv_weekly_2022_07_25.pdf,True,reports/shipbrokers\xclusiv\2022\xclusiv_2022_xclusiv_weekly_2022_07_25.pdf,1466500.0,downloaded
936176,Star Asia Shipbroking Weekly Market report &#8211; Week 29,2022-07-25,2022,W29,Star Asia Shipbroking,https://www.hellenicshippingnews.com/star-asia-shipbroking-weekly-market-report-week-29/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/Market-report-Week-29.pdf,True,reports/shipbrokers\star_asia\2022\star_asia_2022_W29_Market-report-Week-29.pdf,1912006.0,downloaded
935999,Gibson tanker report – Peak Demand in Sight?,2022-07-25,2022,,Gibson Shipbrokers,https://www.hellenicshippingnews.com/gibson-tanker-report-peak-demand-in-sight/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/2022-07-22-Peak-Demand-in-Sight.pdf,True,reports/shipbrokers\gibson\2022\gibson_2022_2022-07-22-Peak-Demand-in-Sight.pdf,974168.0,downloaded
936252,SSY PACIFIC CAPESIZE INDEX 25 JULY 2022,2022-07-25,2022,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-pacific-capesize-index-25-july-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/P20220725.pdf,True,reports/shipbrokers\ssy\2022\ssy_2022_P20220725.pdf,207999.0,downloaded
935998,"Affinity Tanker Weekly, 22 July 2022",2022-07-23,2022,,Affinity Research,https://www.hellenicshippingnews.com/affinity-tanker-weekly-22-july-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/Affinity-Tanker-Weekly-22.07.2022-HSN.pdf,True,reports/shipbrokers\affinity\2022\affinity_2022_Affinity-Tanker-Weekly-22.07.2022-HSN.pdf,201769.0,downloaded
936047,Seasure Market Report 22 July 2022,2022-07-22,2022,,Other Broker,https://www.hellenicshippingnews.com/seasure-market-report-22-july-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/22-July-2022-1.pdf,True,reports/shipbrokers\other\2022\other_2022_22-July-2022-1.pdf,219226.0,downloaded
936082,Golden Destiny Market Report Week 29 2022,2022-07-22,2022,W29,Golden Destiny,https://www.hellenicshippingnews.com/golden-destiny-market-report-week-29-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/Weekly-SP-Market-Report-Week-ending-July-22nd-2022-Week-29-Report-No-29.22.pdf,True,reports/shipbrokers\golden_destiny\2022\golden_destiny_2022_W29_Weekly-SP-Market-Report-Week-ending-July-22nd-2022-Week-29-Report-No-29.22.pdf,1142996.0,downloaded
935850,Fearnleys Week 29 2022,2022-07-22,2022,W29,Fearnleys,https://www.hellenicshippingnews.com/fearnleys-week-29-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/Fearnleys-Weekly-Report-Week-29-2022.pdf,True,reports/shipbrokers\fearnleys\2022\fearnleys_2022_W29_Fearnleys-Weekly-Report-Week-29-2022.pdf,611921.0,downloaded
936086,"Advanced Shipping &#038; Trading – WEEKLY SHIPPING MARKET REPORT WEEK 29, 2022",2022-07-22,2022,W29,Advanced Shipping & Trading,https://www.hellenicshippingnews.com/advanced-shipping-trading-weekly-shipping-market-report-week-29-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/ADVANCED-MARKET-REPORT-WEEK-29.pdf,True,reports/shipbrokers\advanced_shipping\2022\advanced_shipping_2022_W29_ADVANCED-MARKET-REPORT-WEEK-29.pdf,1059112.0,downloaded
935624,Intermodal Weekly Market Report Week 28 2022 Broker’s Insight,2022-07-20,2022,W28,Intermodal Shipbrokers,https://www.hellenicshippingnews.com/intermodal-weekly-market-report-week-28-2022-brokers-insight/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/Intermodal-Report-Week-28-2022.pdf,True,reports/shipbrokers\intermodal\2022\intermodal_2022_W28_Intermodal-Report-Week-28-2022.pdf,1880228.0,downloaded
935630,Allied Shipbroking – Weekly SnP Statistics Report Week 28 2022,2022-07-20,2022,W28,Allied Shipbroking,https://www.hellenicshippingnews.com/allied-shipbroking-weekly-snp-statistics-report-week-28-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/ALLIED-SnP-Statistics-Week-28-17_07_2022.pdf,True,reports/shipbrokers\allied\2022\allied_2022_W28_ALLIED-SnP-Statistics-Week-28-17_07_2022.pdf,1772580.0,downloaded
935545,Allied’s Weekly Market Report – Week 28 2022,2022-07-19,2022,W28,Allied Shipbroking,https://www.hellenicshippingnews.com/allieds-weekly-market-report-week-28-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/ALLIED-Weekly-Market-Report_17_07_2022.pdf,True,reports/shipbrokers\allied\2022\allied_2022_W28_ALLIED-Weekly-Market-Report_17_07_2022.pdf,2078729.0,downloaded
935543,"Banchero Costa Weekly Market Report, Week 28 2022",2022-07-19,2022,W28,Banchero Costa,https://www.hellenicshippingnews.com/banchero-costa-weekly-market-report-week-28-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/Bancosta-Weekly-2022-28.pdf,True,reports/shipbrokers\banchero_costa\2022\banchero_costa_2022_W28_Bancosta-Weekly-2022-28.pdf,495767.0,downloaded
935412,Xclusiv Shipbrokers Weekly 18th July 2022,2022-07-19,2022,,Xclusiv Shipbrokers,https://www.hellenicshippingnews.com/xclusiv-shipbrokers-weekly-18th-july-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/xclusiv_weekly_2022_07_18.pdf,True,reports/shipbrokers\xclusiv\2022\xclusiv_2022_xclusiv_weekly_2022_07_18.pdf,1456362.0,downloaded
935388,SSY PACIFIC CAPESIZE INDEX 18 JULY 2022,2022-07-18,2022,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-pacific-capesize-index-18-july-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/P20220718.pdf,True,reports/shipbrokers\ssy\2022\ssy_2022_P20220718.pdf,272815.0,downloaded
935387,SSY ATLANTIC CAPESIZE INDEX 18 JULY 2022,2022-07-18,2022,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-atlantic-capesize-index-18-july-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/A20220718.pdf,True,reports/shipbrokers\ssy\2022\ssy_2022_A20220718.pdf,273677.0,downloaded
935136,Gibson tanker report – Taking Stock,2022-07-18,2022,,Gibson Shipbrokers,https://www.hellenicshippingnews.com/gibson-tanker-report-taking-stock-2/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/2022-07-15-Taking-Stock-1.pdf,True,reports/shipbrokers\gibson\2022\gibson_2022_2022-07-15-Taking-Stock-1.pdf,972803.0,downloaded
935393,"Advanced Shipping &#038; Trading – WEEKLY SHIPPING MARKET REPORT WEEK 28, 2022",2022-07-16,2022,W28,Advanced Shipping & Trading,https://www.hellenicshippingnews.com/advanced-shipping-trading-weekly-shipping-market-report-week-28-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/ADVANCED-MARKET-REPORT-WEEK-28.pdf,True,reports/shipbrokers\advanced_shipping\2022\advanced_shipping_2022_W28_ADVANCED-MARKET-REPORT-WEEK-28.pdf,1073035.0,downloaded
935142,"Affinity Tanker Weekly, 15 July 2022",2022-07-16,2022,,Affinity Research,https://www.hellenicshippingnews.com/affinity-tanker-weekly-15-july-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/Affinity-Tanker-Weekly-15.07.2022-HSN.pdf,True,reports/shipbrokers\affinity\2022\affinity_2022_Affinity-Tanker-Weekly-15.07.2022-HSN.pdf,198587.0,downloaded
935140,Golden Destiny Market Report Special Edition: Week 28 2022,2022-07-15,2022,W28,Golden Destiny,https://www.hellenicshippingnews.com/golden-destiny-market-report-special-edition-week-28-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/Special-Edition-Weekly-SP-Market-Trends-Week-ending-July-15th-2022-Week-28-Report-No-28.22.pdf,True,reports/shipbrokers\golden_destiny\2022\golden_destiny_2022_W28_Special-Edition-Weekly-SP-Market-Trends-Week-ending-July-15th-2022-Week-28-Report-No-28.22.pdf,339037.0,downloaded
935385,Seasure Market Report 15 July 2022,2022-07-15,2022,,Other Broker,https://www.hellenicshippingnews.com/seasure-market-report-15-july-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/15-July-2022.pdf,True,reports/shipbrokers\other\2022\other_2022_15-July-2022.pdf,229578.0,downloaded
935137,Golden Destiny Market Report Week 28 2022,2022-07-15,2022,W28,Golden Destiny,https://www.hellenicshippingnews.com/golden-destiny-market-report-week-28-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/Weekly-SP-Market-Report-Week-ending-July-15th-2022-Week-28-Report-No-28.22.pdf,True,reports/shipbrokers\golden_destiny\2022\golden_destiny_2022_W28_Weekly-SP-Market-Report-Week-ending-July-15th-2022-Week-28-Report-No-28.22.pdf,554965.0,downloaded
934814,Fearnleys Week 28 2022,2022-07-14,2022,W28,Fearnleys,https://www.hellenicshippingnews.com/fearnleys-week-28-2022/,https://www.hellenicshippingnews.com/wp-content/uploads/2022/07/Fearnleys-Weekly-Report-Week-28-2022.pdf,True,reports/shipbrokers\fearnleys\2022\fearnleys_2022_W28_Fearnleys-Weekly-Report-Week-28-2022.pdf,609139.0,downloaded
