date,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow
2024-04-23,0.0,17.25,0.008279,-1107000.0,0.0,0.0
2024-04-24,0.0,17.38,0.007614,-1107000.0,0.0,0.0
2024-04-25,0.0,18.17,0.045476,-1107000.0,0.0,0.0
2024-04-26,0.0,18.33,0.008846,-1107000.0,0.0,0.0
2024-04-29,0.0,18.47,0.00753,-1107000.0,0.0,0.0
2024-04-30,0.0,18.32,-0.007977,-1107000.0,0.0,0.0
2024-05-01,0.0,18.14,-0.009772,-1107000.0,0.0,0.0
2024-05-02,0.0,18.32,0.010012,-1107000.0,0.0,0.0
2024-05-03,0.0,18.52,0.010911,-1107000.0,0.0,0.0
2024-05-06,0.0,18.52,-7.6e-05,-1107000.0,0.0,0.0
2024-05-07,0.0,18.67,0.008067,-1107000.0,0.0,0.0
2024-05-08,0.0,19.06,0.020987,-1107000.0,0.0,0.0
2024-05-09,0.0,19.13,0.003478,-1107000.0,0.0,0.0
2024-05-10,0.0,19.06,-0.003273,-1107000.0,0.0,0.0
2024-05-13,0.0,18.59,-0.024827,-1107000.0,0.0,0.0
2024-05-14,0.0,18.41,-0.009478,-1107000.0,0.0,0.0
2024-05-15,0.0,19.02,0.033121,-1107000.0,0.0,0.0
2024-05-16,0.0,19.21,0.009835,-1107000.0,0.0,0.0
2024-05-17,0.0,19.23,0.000791,-1107000.0,0.0,0.0
2024-05-20,0.0,19.2,-0.001591,-1107000.0,0.0,0.0
2024-05-21,475000.0,19.01,-0.009788,-632000.0,475000.0,0.0
2024-05-22,0.0,18.91,-0.005166,-632000.0,0.0,0.0
2024-05-23,0.0,18.78,-0.006727,-632000.0,0.0,0.0
2024-05-24,0.0,18.47,-0.01676,-632000.0,0.0,0.0
2024-05-28,0.0,18.44,-0.001397,-632000.0,0.0,0.0
2024-05-29,0.0,18.22,-0.012113,-632000.0,0.0,0.0
2024-05-30,0.0,17.72,-0.027301,-632000.0,0.0,0.0
2024-05-31,0.0,17.92,0.011354,-632000.0,0.0,0.0
2024-06-03,-1336000.0,17.82,-0.005736,-1968000.0,0.0,-1336000.0
2024-06-04,0.0,17.27,-0.030915,-1968000.0,0.0,0.0
2024-06-05,0.0,17.27,-0.000214,-1968000.0,0.0,0.0
2024-06-06,0.0,17.18,-0.004686,-1968000.0,0.0,0.0
2024-06-07,0.0,17.09,-0.005226,-1968000.0,0.0,0.0
2024-06-10,0.0,17.03,-0.003732,-1968000.0,0.0,0.0
2024-06-11,0.0,17.47,0.025701,-1968000.0,0.0,0.0
2024-06-12,0.0,16.91,-0.031892,-1968000.0,0.0,0.0
2024-06-13,0.0,16.75,-0.009556,-1968000.0,0.0,0.0
2024-06-14,0.0,16.66,-0.005266,-1968000.0,0.0,0.0
2024-06-17,0.0,16.52,-0.008198,-1968000.0,0.0,0.0
2024-06-18,0.0,16.16,-0.021924,-1968000.0,0.0,0.0
2024-06-20,0.0,16.44,0.016897,-1968000.0,0.0,0.0
2024-06-21,0.0,16.42,-0.000724,-1968000.0,0.0,0.0
2024-06-24,0.0,16.34,-0.005255,-1968000.0,0.0,0.0
2024-06-25,0.0,16.61,0.016435,-1968000.0,0.0,0.0
2024-06-26,0.0,16.63,0.001271,-1968000.0,0.0,0.0
2024-06-27,0.0,16.62,-0.000361,-1968000.0,0.0,0.0
2024-06-28,0.0,16.69,0.004097,-1968000.0,0.0,0.0
2024-07-01,0.0,16.62,-0.004422,-1968000.0,0.0,0.0
2024-07-02,0.0,16.35,-0.015805,-1968000.0,0.0,0.0
2024-07-03,0.0,15.98,-0.022773,-1968000.0,0.0,0.0
