date,value
27-06-2024,2080.58
30-06-2024,2133.57
01-07-2024,2039.8
02-07-2024,2069.81
03-07-2024,2025.32
04-07-2024,1981.46
07-07-2024,2014.09
08-07-2024,2028.0
09-07-2024,2091.54
10-07-2024,2079.43
11-07-2024,2109.35
14-07-2024,2055.27
15-07-2024,2023.03
16-07-2024,2059.51
17-07-2024,2080.24
18-07-2024,2071.7
21-07-2024,2072.11
22-07-2024,2047.42
23-07-2024,2049.07
24-07-2024,1998.99
25-07-2024,1958.65
28-07-2024,1981.79
29-07-2024,1906.6
30-07-2024,1904.7
31-07-2024,1924.96
01-08-2024,1957.88
04-08-2024,1923.89
05-08-2024,1975.38
06-08-2024,1950.0
07-08-2024,1968.89
08-08-2024,1949.74
11-08-2024,1947.17
12-08-2024,1993.81
13-08-2024,1984.79
14-08-2024,1961.35
15-08-2024,1971.5
18-08-2024,1946.16
19-08-2024,2002.96
20-08-2024,2026.5
21-08-2024,1999.02
22-08-2024,1996.02
26-08-2024,2040.39
27-08-2024,2058.75
28-08-2024,2121.76
29-08-2024,2153.22
01-09-2024,2095.21
02-09-2024,2049.98
03-09-2024,2063.91
04-09-2024,2093.37
05-09-2024,2101.96
08-09-2024,2069.08
09-09-2024,2050.2
10-09-2024,2096.93
11-09-2024,2047.95
12-09-2024,2018.52
15-09-2024,2051.94
16-09-2024,2046.65
17-09-2024,2080.7
18-09-2024,2088.48
19-09-2024,2061.13
22-09-2024,2101.69
23-09-2024,2093.76
24-09-2024,2093.55
25-09-2024,2119.57
26-09-2024,2092.11
29-09-2024,2155.32
30-09-2024,2058.21
01-10-2024,2011.26
02-10-2024,2017.93
03-10-2024,2019.06
06-10-2024,1974.22
07-10-2024,1878.85
08-10-2024,1829.62
09-10-2024,1837.94
10-10-2024,1849.54
13-10-2024,1754.24
14-10-2024,1668.35
15-10-2024,1577.62
16-10-2024,1613.71
17-10-2024,1576.26
20-10-2024,1495.37
21-10-2024,1492.5
22-10-2024,1519.21
23-10-2024,1482.97
24-10-2024,1464.0
27-10-2024,1402.77
28-10-2024,1448.48
29-10-2024,1365.97
30-10-2024,1370.35
31-10-2024,1363.91
03-11-2024,1419.59
04-11-2024,1439.84
05-11-2024,1410.78
06-11-2024,1437.26
07-11-2024,1491.91
10-11-2024,1565.74
11-11-2024,1547.34
12-11-2024,1555.89
13-11-2024,1553.67
14-11-2024,1555.36
17-11-2024,1479.89
18-11-2024,1410.9
19-11-2024,1401.8
20-11-2024,1341.46
21-11-2024,1290.14
24-11-2024,1331.7
25-11-2024,1298.95
26-11-2024,1180.25
27-11-2024,1184.71
28-11-2024,1122.51
01-12-2024,1071.41
02-12-2024,1066.36
03-12-2024,1063.89
04-12-2024,1093.44
05-12-2024,1053.19
08-12-2024,1028.08
09-12-2024,991.03
10-12-2024,943.28
11-12-2024,974.07
12-12-2024,1013.29
15-12-2024,1009.35
16-12-2024,968.93
17-12-2024,1007.13
18-12-2024,991.73
19-12-2024,1022.04
22-12-2024,1029.56
23-12-2024,1014.06
01-01-2025,1032.5
02-01-2025,1053.72
05-01-2025,979.21
06-01-2025,951.2
07-01-2025,957.69
08-01-2025,1030.02
09-01-2025,1080.62
12-01-2025,1042.37
13-01-2025,1083.54
14-01-2025,1054.72
15-01-2025,1033.77
16-01-2025,1034.86
19-01-2025,1006.51
20-01-2025,1011.57
21-01-2025,974.85
22-01-2025,966.57
23-01-2025,965.77
26-01-2025,1020.25
27-01-2025,1024.12
28-01-2025,1030.57
29-01-2025,1074.4
30-01-2025,1147.62
02-02-2025,1107.75
03-02-2025,1179.92
04-02-2025,1217.98
05-02-2025,1190.94
06-02-2025,1211.78
09-02-2025,1218.57
10-02-2025,1194.98
11-02-2025,1179.52
12-02-2025,1213.41
13-02-2025,1250.03
16-02-2025,1267.69
17-02-2025,1352.3
18-02-2025,1350.94
19-02-2025,1453.01
20-02-2025,1450.27
23-02-2025,1416.31
24-02-2025,1480.73
25-02-2025,1530.12
26-02-2025,1498.14
27-02-2025,1578.98
02-03-2025,1528.95
03-03-2025,1492.08
04-03-2025,1546.98
05-03-2025,1604.9
06-03-2025,1626.85
09-03-2025,1641.51
10-03-2025,1665.8
11-03-2025,1750.93
12-03-2025,1704.01
13-03-2025,1713.09
16-03-2025,1708.75
17-03-2025,1711.12
18-03-2025,1713.49
19-03-2025,1708.86
20-03-2025,1722.41
23-03-2025,1690.12
24-03-2025,1660.39
25-03-2025,1612.56
26-03-2025,1613.76
27-03-2025,1618.77
30-03-2025,1608.09
31-03-2025,1647.67
01-04-2025,1616.48
02-04-2025,1538.39
03-04-2025,1419.19
06-04-2025,1366.1
07-04-2025,1368.39
08-04-2025,1333.82
09-04-2025,1446.84
10-04-2025,1440.15
13-04-2025,1479.38
14-04-2025,1469.19
15-04-2025,1476.43
16-04-2025,1481.67
21-04-2025,1448.83
22-04-2025,1525.42
23-04-2025,1526.0
24-04-2025,1552.48
27-04-2025,1523.82
28-04-2025,1490.42
29-04-2025,1513.81
30-04-2025,1560.66
01-05-2025,1558.09
05-05-2025,1487.23
06-05-2025,1465.16
07-05-2025,1415.04
08-05-2025,1418.91
11-05-2025,1450.94
12-05-2025,1399.58
13-05-2025,1432.73
14-05-2025,1452.73
15-05-2025,1451.06
18-05-2025,1396.31
19-05-2025,1417.45
20-05-2025,1399.29
21-05-2025,1380.41
22-05-2025,1368.89
26-05-2025,1368.49
27-05-2025,1393.2
28-05-2025,1397.5
29-05-2025,1407.55
01-06-2025,1398.57
02-06-2025,1395.58
03-06-2025,1455.57
04-06-2025,1454.56
05-06-2025,1470.23
08-06-2025,1460.65
09-06-2025,1466.31
10-06-2025,1503.43
11-06-2025,1509.14
12-06-2025,1539.42
15-06-2025,1486.93
16-06-2025,1481.42
17-06-2025,1492.12
18-06-2025,1459.68
19-06-2025,1483.8
22-06-2025,1511.92
23-06-2025,1481.02
24-06-2025,1489.15
25-06-2025,1449.65
26-06-2025,1436.08
29-06-2025,1419.18
30-06-2025,1416.61
01-07-2025,1456.01
02-07-2025,1495.99
03-07-2025,1502.28
06-07-2025,1548.76
07-07-2025,1566.16
08-07-2025,1583.9
09-07-2025,1707.38
10-07-2025,1777.48
13-07-2025,1795.18
14-07-2025,1728.89
15-07-2025,1830.65
16-07-2025,1896.04
17-07-2025,1855.11
20-07-2025,1843.24
21-07-2025,1932.64
22-07-2025,1887.86
23-07-2025,1863.53
24-07-2025,1818.83
27-07-2025,1837.93
28-07-2025,1764.49
29-07-2025,1800.28
30-07-2025,1876.82
31-07-2025,1891.81
03-08-2025,1845.75
04-08-2025,1946.12
05-08-2025,1943.49
06-08-2025,1974.18
07-08-2025,1989.96
10-08-2025,1966.53
11-08-2025,2022.11
12-08-2025,2073.78
13-08-2025,2077.78
14-08-2025,2039.47
17-08-2025,2035.3
18-08-2025,1979.61
19-08-2025,2022.52
20-08-2025,2041.03
21-08-2025,2122.96
25-08-2025,2145.76
26-08-2025,2069.69
27-08-2025,2078.13
28-08-2025,2059.73
31-08-2025,2006.96
01-09-2025,1988.19
02-09-2025,2030.94
03-09-2025,2029.44
04-09-2025,2019.5
07-09-2025,2065.69
08-09-2025,2092.49
09-09-2025,2055.64
10-09-2025,2032.38
11-09-2025,2068.07
14-09-2025,2049.48
15-09-2025,2036.2
16-09-2025,2062.82
17-09-2025,2077.41
18-09-2025,2076.64
21-09-2025,2043.88
22-09-2025,2099.81
23-09-2025,2103.76
24-09-2025,2050.29
25-09-2025,2031.56
28-09-2025,1963.09
29-09-2025,1882.72
30-09-2025,1874.38
01-10-2025,1892.22
02-10-2025,1889.17
05-10-2025,1921.75
06-10-2025,1944.53
07-10-2025,1859.89
08-10-2025,1860.54
09-10-2025,1965.34
12-10-2025,2063.79
13-10-2025,1936.54
14-10-2025,1977.2
15-10-2025,1959.71
16-10-2025,1927.62
19-10-2025,1918.92
20-10-2025,1945.34
21-10-2025,1885.3
22-10-2025,1796.36
23-10-2025,1807.12
26-10-2025,1783.86
27-10-2025,1793.61
28-10-2025,1844.45
29-10-2025,1858.81
30-10-2025,1807.03
02-11-2025,1764.12
03-11-2025,1813.82
04-11-2025,1831.73
05-11-2025,1857.4
06-11-2025,1817.52
09-11-2025,1818.39
10-11-2025,1812.73
11-11-2025,1794.72
12-11-2025,1844.88
13-11-2025,1824.19
16-11-2025,1834.77
17-11-2025,1868.94
18-11-2025,1829.72
19-11-2025,1852.32
20-11-2025,1837.71
23-11-2025,1867.15
24-11-2025,1879.78
25-11-2025,1865.74
26-11-2025,1870.49
27-11-2025,1861.37
30-11-2025,1882.76
01-12-2025,1820.51
02-12-2025,1851.9
03-12-2025,1826.9
04-12-2025,1767.21
07-12-2025,1808.14
08-12-2025,1721.1
09-12-2025,1741.63
10-12-2025,1664.18
11-12-2025,1646.41
14-12-2025,1658.59
15-12-2025,1627.21
16-12-2025,1569.1
17-12-2025,1568.12
18-12-2025,1568.78
21-12-2025,1590.59
22-12-2025,1549.28
23-12-2025,1536.53
01-01-2026,1535.97
04-01-2026,1583.49
05-01-2026,1621.44
06-01-2026,1603.25
07-01-2026,1661.24
08-01-2026,1621.54
11-01-2026,1597.01
12-01-2026,1627.12
13-01-2026,1691.55
14-01-2026,1783.47
15-01-2026,1842.9
18-01-2026,1892.61
19-01-2026,1931.49
20-01-2026,1929.8
21-01-2026,1917.15
22-01-2026,2003.49
25-01-2026,2089.99
26-01-2026,2156.9
27-01-2026,2126.53
28-01-2026,2220.93
29-01-2026,2254.38
01-02-2026,2183.92
02-02-2026,2088.44
03-02-2026,2149.2
04-02-2026,2146.03
05-02-2026,2132.38
08-02-2026,2158.06
09-02-2026,2221.45
10-02-2026,2309.19
11-02-2026,2283.09
12-02-2026,2328.47
15-02-2026,2363.46
16-02-2026,2352.87
17-02-2026,2376.68
18-02-2026,2376.36
19-02-2026,2477.42
22-02-2026,2450.19
23-02-2026,2476.32
24-02-2026,2453.8
25-02-2026,2493.04
26-02-2026,2544.05
01-03-2026,2565.44
02-03-2026,2617.98
03-03-2026,2486.13
04-03-2026,2392.82
05-03-2026,2214.11
08-03-2026,2243.53
09-03-2026,2212.84
10-03-2026,2290.16
11-03-2026,2226.61
12-03-2026,2269.12
13-03-2026,2269.12
15-03-2026,2316.27
16-03-2026,2274.11
17-03-2026,2321.55
18-03-2026,2293.88
19-03-2026,2313.03
20-03-2026,2177.97
22-03-2026,2200.91
23-03-2026,2197.03
24-03-2026,2204.89
25-03-2026,2142.44
26-03-2026,2203.99
27-03-2026,2207.9
29-03-2026,2170.67
30-03-2026,2206.78
31-03-2026,2081.45
01-04-2026,2316.89
02-04-2026,2316.89
06-04-2026,2320.53
07-04-2026,2318.39
08-04-2026,2321.97
09-04-2026,2367.93
10-04-2026,2326.97
12-04-2026,2451.77
13-04-2026,2415.43
14-04-2026,2453.78
15-04-2026,2552.8
16-04-2026,2556.02
17-04-2026,2535.73
19-04-2026,2552.13
20-04-2026,2578.95
21-04-2026,2552.41
22-04-2026,2569.07
23-04-2026,2573.7
